year,local,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47
2015,대구,27,Daegu,대구광역시,"3,965,626","2,263,559","1,226,499","839,844","364,276","35,825,538","31,565,728","5,850,078","4,239,622","5,829,889",-3.61,"5,932,997","5,718,894","5,935,322","-2,325","6,789,768","5,178,377","409,848","1,201,543",78.7,39.53,39.19,"1,853,566","1,837,592","4,688,800",798,"1,988,521","51,822,013","51,822,013",13.5,"1,178,609","8,742,737",42,"3,390,413","278,111",46.9,65.7,12.7,"2,487,829",새누리당,6th,권영진,새누리당,55.95,김부겸,새정치민주연합,40.33
2015,인천,28,Incheon,인천광역시,"12,910,986","3,985,265","8,148,854","898,707","121,841","61,595,222","48,345,304","13,411,183","5,461,748","5,623,013",-2.49,"7,836,558","7,641,402","7,630,813","205,745","8,755,073","5,997,491","1,316,972","1,440,610",82.4,43.74,38.7,"2,177,016","1,926,393","4,977,417",919,"2,666,481","80,137,506","80,137,506",18.8,"1,894,017","10,077,762",38.6,"3,687,801","201,988",59.1,68.4,10.7,"2,925,815",새누리당,6th,유정복,새누리당,49.95,송영길,새정치민주연합,48.2
2015,광주,29,Gwangju,광주광역시,"2,314,284","1,359,780","572,406","391,248","9,150","21,321,717","18,213,572","2,664,220","2,482,001","2,038,076",-8.19,"3,800,517","3,489,173","3,782,536","17,981","4,225,301","3,514,506","369,751","341,045",83.3,35,48.29,"1,086,292","1,498,460","3,103,260",804,"1,186,120","34,845,589","34,845,589",12.2,"679,179","5,549,418",44.7,"2,369,120","112,309",44.2,62,11.3,"1,472,199",새누리당,6th,윤장현,새정치민주연합,57.85,강운태,무소속,31.77
2015,대전,30,Daejeon,대전광역시,"1,820,904","1,059,855","365,086","396,161",199,"24,013,594","20,952,102","2,765,093","2,935,431","2,639,032",-12.39,"3,695,052","3,237,245","3,701,392","-6,340","3,693,530","3,041,359","362,162","290,009",83.6,40.2,43.39,"1,050,379","1,133,537","2,612,699",731,"1,120,375","37,162,614","37,162,614",12,"613,828","5,105,466",44,"2,123,363","120,910",49.3,66.2,10.9,"1,518,775",새누리당,6th,권선택,새정치민주연합,50.07,박성효,새누리당,46.76
2015,울산,31,Ulsan,울산광역시,"1,796,516","879,298","464,426","471,969","19,178","15,646,203","12,083,624","947,045","2,766,326","150,792",-10.75,"2,752,953","2,456,971","2,753,082",-129,"2,867,831","2,209,383","459,792","198,656",82.1,42.63,39.46,"907,751","840,150","2,129,248",965,"1,126,000","72,854,409","72,854,409",10.9,"460,203","4,235,195",32.7,"1,316,771","69,161",63.6,71.1,8.8,"1,173,534",새누리당,6th,김기현,새누리당,65.42,조승수,정의당,26.43
2015,세종,36,Sejong-si,세종특별자치시,"893,354","173,236",75,"761,543","41,500","5,280,028","3,582,220","10,593","1,716,312","29,098",-18.67,"1,073,268","872,926","1,070,287","2,981","1,012,831","792,202","177,195","43,434",76.9,39.4,37.5,"273,843","260,653","695,000","1,942","303,161","9,261,543","9,261,543",6.3,"58,721","924,911",21,"173,997","20,628",44,67.2,10.6,"210,884",새누리당,6th,이춘희,새정치민주연합,57.78,유한식,새누리당,42.21
2015,경기,41,Gyeonggi-do,경기도,"17,989,730","4,991,361","7,632,410","5,851,210","485,251","66,554,872","33,887,239","12,145,394","24,143,060","3,620,821",-6.47,"18,756,288","17,542,809","19,239,367","-483,079","19,525,203","16,770,050","1,482,607","1,272,546",89.5,44.34,45.12,"6,567,649","6,682,320","14,811,132",620,"7,657,700","381,978,306","381,978,306",14.9,"6,177,411","41,539,323",34,"13,338,554","803,629",60.7,70,10.5,"12,522,606",새누리당,6th,남경필,새누리당,50.43,김진표,새정치민주연합,49.56
2015,강원,42,Gangwon-do,강원도,"2,936,456","1,054,563","1,469,193","482,494","69,793","18,080,600","13,006,395","2,437,476","3,259,884","623,154",-7.92,"4,984,332","4,589,552","4,964,974","19,358","4,617,031","4,204,332","167,491","245,208",88.8,21.55,67.24,"869,221","2,712,405","4,034,000",480,"742,000","40,867,985","40,867,985",6.9,"787,074","11,439,056",24.7,"2,622,886","197,847",21.5,64.6,16.9,"1,549,507",새누리당,6th,최문순,새정치민주연합,49.76,최홍집,새누리당,48.17
2015,충북,43,Chungcheongbuk-do,충청북도,"1,781,818","910,464","413,126","543,254","85,027","13,311,437","9,306,376","994,637","3,384,056","373,632",-8.93,"3,929,963","3,578,939","3,896,868","33,095","3,901,809","3,458,003","197,457","246,350",87.8,25.27,62.53,"812,694","2,010,921","3,215,709",506,"798,200","55,191,633","55,191,633",9,"840,966","9,341,427",29.1,"2,545,098","171,469",28.1,65.6,14.8,"1,583,952",새누리당,6th,이시종,새정치민주연합,49.75,윤진식,새누리당,47.68
2015,충남,44,Chungcheongnam-do,충청남도,"2,069,032","980,286","490,487","728,256","129,998","18,655,757","14,175,900","1,361,341","3,920,162","801,647",-6.37,"5,195,114","4,864,394","5,320,549","-125,435","5,577,722","4,766,026","483,797","327,899",89.6,24.8,64.75,"1,045,951","2,730,520","4,217,000",580,"1,197,000","101,299,131","101,299,131",8.4,"1,086,129","12,865,494",26.7,"3,159,520","277,795",30.4,65.5,16.4,"2,077,649",새누리당,6th,안희정,새정치민주연합,52.21,정진석,새누리당,43.95
2015,전북,45,Jeollabuk-do,전라북도,"2,078,638","906,445","635,995","621,752","85,555","17,832,487","13,989,612","1,250,423","3,124,875","532,423",-4.64,"5,129,211","4,890,977","5,151,544","-22,334","5,433,293","4,644,182","359,465","429,646",89.7,19.61,70.12,"872,379","3,118,749","4,447,671",441,"824,971","47,018,028","47,018,028",7.2,"904,608","12,546,961",29.3,"3,458,315","218,340",22.1,61.1,17.8,"1,869,711",새누리당,6th,송하진,새정치민주연합,69.23,박철곤,새누리당,20.45
2015,전남,46,Jellanam-do,전라남도,"2,562,498","1,188,739","682,473","798,420","107,134","27,564,004","21,774,891","1,805,060","4,798,223","814,170",-4.81,"6,214,661","5,915,720","6,181,353","33,308","6,186,559","5,500,062","257,936","428,562",90.2,18.52,71.7,"1,014,022","3,924,961","5,473,991",442,"843,000","68,878,376","68,878,376",6.2,"977,623","15,712,973",26.1,"3,780,796","314,620",17.8,60.5,20.5,"1,908,996",새누리당,6th,이낙연,새정치민주연합,77.96,이성수,통합진보당,12.47
2015,경북,47,Gyeongsangbuk-do,경상북도,"2,690,727","1,208,929","792,652","834,310","145,163","31,306,344","25,735,920","2,079,210","4,569,810","1,078,595",-7.51,"7,471,272","6,910,278","7,390,103","81,169","7,822,643","6,785,895","458,971","577,778",90.4,26.16,64.19,"1,643,029","4,032,024","6,281,000",511,"1,380,000","103,120,174","103,120,174",9.1,"1,694,582","18,538,809",26.1,"4,514,974","324,130",24.3,65.4,17.7,"2,702,826",새누리당,6th,김관용,새누리당,77.73,오중기,새정치민주연합,14.93
2015,경남,48,Gyeongsangnam-do,경상남도,"3,047,729","1,108,352","687,390","1,326,731","74,745","26,217,271","19,270,844","1,583,206","5,841,273","478,052",-4.8,"7,228,553","6,881,581","7,364,500","-135,947","7,931,391","6,814,131","609,941","507,319",90.1,28.67,61.44,"1,718,608","3,682,905","5,994,222",646,"2,165,120","106,590,936","106,590,936",11.7,"2,056,016","17,553,313",29,"4,780,960","305,548",37.4,66.1,13.8,"3,364,702",새누리당,6th,홍준표,새누리당,58.85,김경수,새정치민주연합,36.05
2015,제주,50,Jeju-do,제주특별자치도,"1,461,220","1,193,899","226,983","42,800","2,462","22,550,424","20,747,682","882,988","1,128,915","209,161",-5.78,"3,934,712","3,707,375","3,936,621","-1,909","3,845,446","3,227,408","350,224","267,815",77.3,30.64,46.64,"958,927","1,459,886","3,130,006","1,459","886,230","16,946,709","16,946,709",13.9,"486,118","3,505,044",20.9,"676,278","57,716",30.3,63.4,13.8,"624,395",새누리당,6th,원희룡,새누리당,59.97,신구범,새정치민주연합,34.53
2016,서울,11,Seoul,서울특별시,"30,298,279","7,700,451","21,152,916","2,502,279","1,057,367","164,416,176","126,711,658","38,508,406","14,893,433","15,697,321",1.43,"23,220,159","23,551,389","22,456,348","763,812","28,751,388","20,683,817","711,507","7,356,065",79.9,52.78,27.15,"10,117,287","5,203,668","19,169,409","1,409","14,125,773","387,364,432","380,679,274",18.8,"6,331,601","33,618,562",40.6,"12,904,795","746,743",80.7,81.8,13,"9,930,616",새누리당,6th,박원순,새정치민주연합,56.12,정몽준,새누리당,43.02
2016,부산,26,Busan,부산광역시,"7,123,172","3,893,789","3,230,545","891,428","892,589","51,454,350","43,249,426","8,754,670","5,782,573","6,332,318",-0.94,"8,819,323","8,736,218","8,798,068","21,255","10,602,810","7,992,881","728,063","1,881,867",77,37.9,39.06,"2,877,403","2,965,322","7,591,397","1,026","3,606,403","85,536,348","84,114,530",11.2,"1,497,988","13,390,350",42.5,"5,435,777","258,435",50.9,62.5,15.3,"3,498,529",새누리당,6th,서병수,새누리당,50.65,오거돈,무소속,49.34
2016,대구,27,Daegu,대구광역시,"3,849,922","2,203,767","1,104,567","937,465","395,877","36,404,362","32,109,081","7,102,499","4,503,083","7,310,301",1.63,"5,827,782","5,922,828","5,840,125","-12,343","6,934,943","5,309,276","417,491","1,208,175",77.7,40.1,37.56,"2,062,223","1,931,451","5,142,700",968,"2,407,558","53,167,211","51,823,902",14.4,"1,311,345","9,129,264",43,"3,636,332","288,205",50.6,67,13.2,"2,484,557",새누리당,6th,권영진,새누리당,55.95,김부겸,새정치민주연합,40.33
2016,인천,28,Incheon,인천광역시,"12,517,879","3,967,685","7,673,255","996,071","119,132","61,586,226","48,657,213","12,801,337","5,736,459","5,608,785",13.2,"6,987,391","7,909,436","6,893,231","94,160","8,291,683","6,094,512","1,086,925","1,110,246",75.6,41.28,34.37,"2,417,664","2,012,983","5,857,326","1,011","2,958,140","84,663,335","82,257,112",14.7,"1,554,582","10,544,814",39,"3,964,640","152,084",62.5,72.9,11,"2,943,069",새누리당,6th,유정복,새누리당,49.95,송영길,새정치민주연합,48.2
2016,광주,29,Gwangju,광주광역시,"2,162,284","1,298,951","445,640","469,216","51,523","23,480,516","18,424,294","2,578,900","2,574,619","97,296",2.09,"3,727,746","3,805,690","3,713,471","14,275","4,253,790","3,360,039","428,529","465,222",84.7,41.7,43,"1,304,519","1,345,085","3,128,092",863,"1,269,931","36,819,006","35,933,462",8.9,"484,065","5,417,334",47.7,"2,466,915","118,056",46.7,65,11.7,"1,469,214",새누리당,6th,윤장현,새정치민주연합,57.85,강운태,무소속,31.77
2016,대전,30,Daejeon,대전광역시,"2,018,975","1,049,131","561,201","408,643",0,"24,693,088","21,382,233","2,927,903","2,961,914","2,578,963",4.25,"3,329,680","3,471,129","3,325,664","4,016","3,790,937","2,947,718","384,155","459,064",84,39.34,44.65,"1,101,735","1,250,623","2,800,685",826,"1,254,049","39,335,023","38,456,557",10.2,"535,460","5,246,135",43.5,"2,156,334","126,676",50.3,67.3,11.3,"1,514,370",새누리당,6th,권선택,새정치민주연합,50.07,박성효,새누리당,46.76
2016,울산,31,Ulsan,울산광역시,"1,702,640","887,638","362,201","461,595","8,794","16,012,184","12,459,745","866,936","2,824,867","139,364",1.21,"2,831,264","2,865,472","2,830,831",433,"3,310,576","2,596,830","514,210","199,536",85.2,48.27,36.94,"1,162,068","889,388","2,407,507","1,107","1,299,200","74,660,841","73,477,668",10.9,"529,276","4,846,236",30.6,"1,405,685","78,925",62.3,70.6,9.3,"1,172,304",새누리당,6th,김기현,새누리당,65.42,조승수,정의당,26.43
2016,세종,36,Sejong-si,세종특별자치시,"996,056","105,687",458,"893,804","3,893","6,158,477","4,340,618","13,352","1,809,880","5,373",1.3,"1,098,010","1,112,275","1,096,707","1,303","1,290,068","1,015,745","206,749","67,574",78.9,36.02,42.86,"288,123","342,916","800,000","1,677","353,700","9,979,343","9,729,904",4.6,"48,716","1,062,071",19.5,"183,530","23,724",44.2,61.2,10,"243,048",새누리당,6th,이춘희,새정치민주연합,57.78,유한식,새누리당,42.21
2016,경기,41,Gyeonggi-do,경기도,"16,742,189","4,449,219","6,219,565","6,430,414","357,010","68,667,122","35,456,520","10,844,620","24,561,238","2,195,256",15.96,"16,743,358","19,416,126","17,711,104","-967,746","20,194,100","17,642,777","1,132,823","1,418,500",88.5,42.84,45.67,"6,631,576","7,069,706","15,481,363",664,"8,318,600","407,437,529","399,827,962",14.4,"6,385,076","44,364,563",33.9,"14,158,719","882,966",61.6,71.1,10.8,"12,716,780",새누리당,6th,남경필,새누리당,50.43,김진표,새정치민주연합,49.56
2016,강원,42,Gangwon-do,강원도,"3,050,048","1,081,758","1,441,762","559,050","32,522","19,182,622","13,859,334","2,268,793","3,392,186","337,691",2.22,"5,023,567","5,134,963","5,111,001","-87,435","6,063,439","5,249,894","504,016","309,529",87.4,21.62,65.73,"932,306","2,833,971","4,311,600",514,"797,000","43,078,659","42,047,331",7.3,"937,796","12,804,414",23.5,"2,775,536","229,562",22.4,64.1,17.2,"1,550,806",새누리당,6th,최문순,새정치민주연합,49.76,최홍집,새누리당,48.17
2016,충북,43,Chungcheongbuk-do,충청북도,"1,596,720","920,738","268,915","481,180","74,113","13,592,480","9,509,939","825,699","3,461,355","204,514",0.28,"3,760,584","3,771,165","3,802,866","-42,281","4,464,362","3,750,312","296,105","417,946",87.1,24.82,62.27,"825,762","2,071,630","3,326,688",545,"863,100","59,671,234","58,380,533",8.5,"828,731","9,760,053",29.1,"2,644,926","192,497",28.8,65.7,15.1,"1,591,625",새누리당,6th,이시종,새정치민주연합,49.75,윤진식,새누리당,47.68
2016,충남,44,Chungcheongnam-do,충청남도,"2,174,541","1,027,740","517,061","765,905","136,165","19,773,854","14,534,879","1,255,310","4,119,829","136,165",3.11,"5,094,340","5,252,520","5,166,178","-71,839","6,304,840","5,040,331","779,947","484,562",88.5,26.56,61.98,"1,210,511","2,824,337","4,557,000",716,"1,487,000","106,869,144","104,503,363",9.4,"1,275,833","13,611,865",26.7,"3,316,850","311,228",33.5,66.6,16.7,"2,096,727",새누리당,6th,안희정,새정치민주연합,52.21,정진석,새누리당,43.95
2016,전북,45,Jeollabuk-do,전라북도,"2,036,715","814,320","546,013","731,180","54,799","18,394,698","14,047,196","1,201,944","3,316,535","170,977",0.97,"5,045,295","5,094,096","5,053,456","-8,161","5,734,406","4,901,576","359,232","473,599",89,20.71,68.28,"927,375","3,057,864","4,478,688",484,"904,296","47,879,046","46,664,550",7.7,"991,530","12,938,117",29.7,"3,635,447","210,809",23.6,61.6,18.3,"1,864,791",새누리당,6th,송하진,새정치민주연합,69.23,박철곤,새누리당,20.45
2016,전남,46,Jellanam-do,전라남도,"2,748,410","1,224,155","650,311","952,644","78,700","28,437,207","22,201,232","1,754,607","5,043,815","562,447",-2.95,"6,262,486","6,077,763","6,310,959","-48,473","6,877,397","6,140,249","311,075","426,072",90.1,18.07,72.06,"1,003,626","4,003,609","5,555,583",486,"928,000","71,615,402","70,449,724",6.7,"1,109,951","16,578,339",25.3,"3,892,708","303,777",19.3,61.1,21,"1,903,914",새누리당,6th,이낙연,새정치민주연합,77.96,이성수,통합진보당,12.47
2016,경북,47,Gyeongsangbuk-do,경상북도,"2,737,921","1,258,558","727,436","894,844","142,917","33,194,839","26,528,904","2,137,810","5,076,539","548,414",-2.82,"7,475,721","7,265,226","7,469,290","6,430","8,248,556","7,181,655","511,020","555,881",89.9,26.65,63.3,"1,821,400","4,325,474","6,833,800",607,"1,640,000","107,440,609","105,745,496",9.7,"1,915,016","19,815,091",25.7,"4,751,673","334,285",26.1,63.5,18.2,"2,700,398",새누리당,6th,김관용,새누리당,77.73,오중기,새정치민주연합,14.93
2016,경남,48,Gyeongsangnam-do,경상남도,"2,917,627","802,625","680,022","1,551,785","116,806","27,056,843","19,612,291","1,536,707","6,124,142","216,298",0.62,"7,154,093","7,198,134","7,216,760","-62,666","7,776,813","6,964,479","306,476","505,858",90.7,29.38,61.37,"1,824,031","3,809,863","6,208,198",669,"2,249,433","109,338,189","107,343,355",10.3,"1,908,221","18,551,278",28.7,"5,031,378","300,470",36.6,65.5,14.2,"3,373,871",새누리당,6th,홍준표,새누리당,58.85,김경수,새정치민주연합,36.05
2016,제주,50,Jeju-do,제주특별자치도,"1,348,534","1,086,653","202,028","59,852",0,"23,881,971","21,785,742","924,327","1,174,080","2,179",10.17,"3,891,188","4,286,867","3,888,298","2,890","4,290,957","3,588,904","392,603","309,450",76.2,29.99,46.2,"1,007,722","1,552,211","3,359,740","1,610","1,005,075","18,719,373","18,307,842",12.9,"498,682","3,858,142",20.1,"708,245","67,704",31.5,63.4,13.9,"641,597",새누리당,6th,원희룡,새누리당,59.97,신구범,새정치민주연합,34.53
2017,서울,11,Seoul,서울특별시,"29,258,076","7,895,537","20,227,794","2,165,527","1,030,781","166,698,659","129,621,171","38,516,321","14,872,540","16,311,374",0.72,"25,062,292","25,243,110","24,396,300","665,992","31,014,730","22,077,574","739,839","8,197,317",80.4,54.22,26.22,"11,191,842","5,412,640","20,639,809","1,566","15,555,376","404,079,600","389,584,629",19,"6,922,034","36,443,959",39.8,"13,686,390","831,409",80.5,81.7,13.8,"9,857,426",새정치민주연합,6th,박원순,새정치민주연합,56.12,정몽준,새누리당,43.02
2017,부산,26,Busan,부산광역시,"6,932,757","3,783,791","3,234,046","724,398","809,478","52,580,823","44,223,858","8,861,919","5,940,574","6,445,529",0.96,"9,139,468","9,227,308","9,137,635","1,833","10,821,958","8,342,801","670,136","1,809,021",77.5,38.88,38.63,"3,011,660","2,992,764","7,746,803","1,089","3,810,392","87,835,601","85,441,974",11,"1,548,901","14,087,255",42.6,"5,689,543","312,047",52.9,62.8,16.3,"3,470,653",새정치민주연합,6th,서병수,새누리당,50.65,오거돈,무소속,49.34
2017,대구,27,Daegu,대구광역시,"3,834,605","2,187,969","935,850","1,096,744","385,958","37,249,373","32,877,469","7,037,225","4,895,004","7,560,324",4.39,"5,992,322","6,255,158","5,974,693","17,628","7,030,773","5,376,321","371,166","1,283,286",79.1,41.33,37.82,"2,199,952","2,013,015","5,323,100",994,"2,470,114","54,832,958","52,721,214",13.2,"1,258,320","9,500,539",43.6,"3,804,082","339,769",49.9,65.9,14,"2,475,231",새정치민주연합,6th,권영진,새누리당,55.95,김부겸,새정치민주연합,40.33
2017,인천,28,Incheon,인천광역시,"11,440,458","3,097,554","7,478,197","932,401","67,694","66,555,248","51,357,663","14,992,635","6,003,817","5,798,867",14.21,"7,096,640","8,105,035","7,019,769","76,872","8,520,067","6,562,923","1,014,748","942,396",76,42.75,33.28,"2,693,917","2,097,280","6,301,734","1,127","3,316,709","88,547,364","85,791,563",15.9,"1,845,907","11,621,829",38,"4,229,498","192,098",60.5,71,11.7,"2,948,542",새정치민주연합,6th,유정복,새누리당,49.95,송영길,새정치민주연합,48.2
2017,광주,29,Gwangju,광주광역시,"2,157,326","1,342,060","492,814","432,407","109,956","22,104,007","18,974,000","2,652,166","2,720,110","2,242,269",2.16,"3,867,131","3,950,767","3,863,563","3,568","4,279,016","3,557,310","212,743","508,963",84.8,44.99,39.86,"1,472,501","1,304,719","3,273,188",894,"1,313,404","37,743,917","36,384,616",9.2,"537,744","5,873,671",45.7,"2,536,178","150,620",44.8,64.4,12.4,"1,463,770",새정치민주연합,6th,윤장현,새정치민주연합,57.85,강운태,무소속,31.77
2017,대전,30,Daejeon,대전광역시,"1,972,485","1,005,308","554,299","412,878",0,"25,088,930","21,630,829","2,944,972","3,095,626","2,582,496",-0.77,"3,726,086","3,697,521","3,735,039","-8,953","4,149,075","3,453,075","212,462","483,538",83.8,44.27,39.5,"1,326,793","1,184,011","2,997,198",898,"1,360,010","40,537,224","38,772,485",10.8,"610,721","5,663,569",42.6,"2,277,582","135,968",50.9,68.1,12,"1,502,227",새정치민주연합,6th,권선택,새정치민주연합,50.07,박성효,새누리당,46.76
2017,울산,31,Ulsan,울산광역시,"1,672,861","971,059","310,879","398,210","7,287","16,435,902","12,820,011","880,088","2,883,660","147,857",-2.53,"3,015,660","2,939,263","3,005,146","10,515","3,335,921","2,733,909","318,859","283,153",84.2,47.69,36.49,"1,221,931","934,758","2,562,018","1,213","1,422,200","75,750,070","72,968,962",12.9,"651,709","5,033,095",31.8,"1,491,139","109,383",60.2,68.8,10,"1,165,132",새정치민주연합,6th,김기현,새누리당,65.42,조승수,정의당,26.43
2017,세종,36,Sejong-si,세종특별자치시,"939,301","145,950","4,577","788,774",0,"7,704,725","5,664,395","39,373","2,007,437","6,480",5.29,"1,165,103","1,226,768","1,159,394","5,709","1,243,497","1,040,267","136,890","66,340",82.4,48.4,34.01,"476,265","334,610","984,000","2,288","555,998","10,632,043","10,140,164",5.2,"57,730","1,100,441",23.2,"221,292","33,497",58,67.6,9.6,"280,100",새정치민주연합,6th,이춘희,새정치민주연합,57.78,유한식,새누리당,42.21
2017,경기,41,Gyeonggi-do,경기도,"15,368,602","3,796,517","5,970,847","5,853,414","252,175","70,865,628","36,570,114","11,055,061","25,308,750","2,068,296",5.07,"19,611,383","20,604,775","19,972,405","-361,022","21,668,359","19,245,319","201,491","2,221,549",90.3,47.43,42.91,"8,051,311","7,284,591","16,975,769",740,"9,407,946","451,426,420","426,172,886",15.9,"7,796,921","48,907,329",33.3,"15,221,757","1,073,483",61.3,69.6,11.4,"12,873,895",새정치민주연합,6th,남경필,새누리당,50.43,김진표,새정치민주연합,49.56
2017,강원,42,Gangwon-do,강원도,"3,001,864","1,125,568","1,461,771","442,427","27,902","19,924,208","14,465,910","2,262,216","3,525,343","329,261",11.64,"5,102,909","5,697,045","5,174,468","-71,559","5,290,870","4,918,445",0,"372,425",85.8,25.18,60.6,"1,091,840","2,628,043","4,337,000",613,"950,000","45,511,732","43,761,362",7.7,"1,043,451","13,546,742",24.8,"3,091,693","273,966",24.1,68,18.1,"1,550,142",새정치민주연합,6th,최문순,새정치민주연합,49.76,최홍집,새누리당,48.17
2017,충북,43,Chungcheongbuk-do,충청북도,"1,433,389","887,672","211,180","412,860","78,323","14,109,982","9,709,302","907,385","3,702,018","208,724",1.35,"3,976,578","4,030,407","4,007,566","-30,988","4,299,339","3,861,971",0,"437,368",87,25.27,61.68,"871,359","2,126,749","3,447,953",594,"945,726","65,312,366","61,953,139",8.3,"891,858","10,799,009",27.9,"2,780,713","228,536",30,65.2,15.8,"1,594,432",새정치민주연합,6th,이시종,새정치민주연합,49.75,윤진식,새누리당,47.68
2017,충남,44,Chungcheongnam-do,충청남도,"2,326,660","922,352","624,732","906,555","126,978","20,441,540","14,777,470","1,406,360","4,640,469","382,758",13.3,"5,207,998","5,900,506","5,362,513","-154,514","5,593,413","5,122,011",0,"471,402",88.4,27.99,60.4,"1,325,272","2,859,757","4,735,000",739,"1,550,400","115,557,697","110,165,655",9.3,"1,352,026","14,581,624",26.5,"3,524,212","338,566",34.3,67.3,17.1,"2,116,770",새정치민주연합,6th,안희정,새정치민주연합,52.21,정진석,새누리당,43.95
2017,전북,45,Jeollabuk-do,전라북도,"1,941,176","821,092","406,900","742,109","28,925","18,718,191","14,508,133","1,013,381","3,605,821","409,144",3.33,"5,198,550","5,371,639","5,311,804","-113,254","5,499,081","4,987,166",0,"511,914",89.1,22.47,66.67,"1,054,283","3,127,935","4,691,639",509,"949,076","49,348,477","47,553,099",6.5,"914,684","13,973,411",29.4,"3,832,433","277,840",22.3,61.8,18.9,"1,854,607",새정치민주연합,6th,송하진,새정치민주연합,69.23,박철곤,새누리당,20.45
2017,전남,46,Jellanam-do,전라남도,"2,621,943","1,185,651","647,190","957,802","168,700","29,104,104","22,585,653","1,722,329","5,448,570","652,447",-2.53,"6,416,429","6,254,405","6,327,072","89,358","6,715,649","6,026,022",0,"689,627",89.4,21.01,68.39,"1,199,960","3,905,879","5,711,221",516,"983,000","73,732,402","71,340,179",7,"1,254,189","17,903,839",24.9,"4,113,818","341,035",20,60.9,21.5,"1,896,424",새정치민주연합,6th,이낙연,새정치민주연합,77.96,이성수,통합진보당,12.47
2017,경북,47,Gyeongsangbuk-do,경상북도,"2,660,994","1,366,922","576,196","835,740","117,864","33,534,681","26,611,052","2,073,297","5,394,740","544,407",-1.03,"7,538,421","7,461,142","7,619,237","-80,816","7,914,651","7,220,442",0,"694,209",89,25.72,63.24,"1,736,113","4,269,600","6,751,100",648,"1,751,000","110,027,724","104,429,785",9.4,"1,987,014","21,123,843",25.6,"5,012,451","403,680",26.2,64.1,19,"2,691,706",새정치민주연합,6th,김관용,새누리당,77.73,오중기,새정치민주연합,14.93
2017,경남,48,Gyeongsangnam-do,경상남도,"2,351,925","511,435","514,500","1,374,061","48,071","27,501,444","19,845,487","1,392,446","6,411,173","147,662",-3.59,"7,611,624","7,338,491","7,533,253","78,370","7,611,206","7,072,272",0,"538,934",92.3,30.95,61.35,"2,000,003","3,965,013","6,462,903",746,"2,515,371","109,492,183","106,561,346",9.7,"1,918,908","19,821,968",28.5,"5,274,787","376,056",38.7,66.3,14.9,"3,380,404",새정치민주연합,6th,홍준표,새누리당,58.85,김경수,새정치민주연합,36.05
2017,제주,50,Jeju-do,제주특별자치도,"1,199,088","936,627","222,099","40,362",0,"24,595,385","22,500,874","1,027,135","1,302,305","234,928",-0.73,"4,480,073","4,447,378","4,460,526","19,547","4,874,836","4,118,605","362,119","394,112",76.5,33.78,42.73,"1,253,926","1,586,163","3,711,665","1,884","1,209,033","19,981,072","19,144,657",14.4,"612,857","4,267,401",20.4,"798,894","69,974",33.7,65.9,14.2,"657,083",새정치민주연합,6th,원희룡,새누리당,59.97,신구범,새정치민주연합,34.53
2018,서울,11,Seoul,서울특별시,"29,763,051","7,907,450","20,831,604","1,968,376","944,378","173,979,456","135,484,899","39,106,726","15,421,953","16,034,123",0.24,"27,371,537","27,435,938","26,408,607","962,930","34,335,451","24,698,783","1,638,757","7,997,911",80,52.95,27.07,"11,896,111","6,081,246","22,466,451","1,734","17,096,474","423,742,112","403,605,888",19.4,"7,839,602","40,484,862",39.6,"15,159,985","885,000",79.2,80.4,14.4,"9,765,623",더불어민주당,7th,박원순,더불어민주당,52.79,김문수,자유한국당,23.34
2018,부산,26,Busan,부산광역시,"6,876,015","4,006,595","3,202,411","526,671","859,661","53,551,571","45,064,520","8,922,993","6,117,846","6,553,788",0.41,"9,630,813","9,670,293","9,647,355","-16,541","11,252,494","8,740,233","645,792","1,866,469",77.3,36.51,40.82,"3,057,378","3,417,978","8,373,620","1,131","3,924,867","89,979,896","86,889,875",9.7,"1,435,927","14,839,667",44.5,"6,297,992","301,871",52.3,61.9,17.1,"3,441,453",더불어민주당,7th,오거돈,더불어민주당,55.23,서병수,자유한국당,37.16
2018,대구,27,Daegu,대구광역시,"3,779,210","2,269,430","1,035,565","888,967","414,752","38,736,536","34,208,034","7,024,021","5,093,600","7,589,119",0.42,"6,537,291","6,564,727","6,527,290","10,001","7,542,724","5,832,166","381,515","1,329,043",80.7,40.53,40.12,"2,309,353","2,285,970","5,697,200","1,022","2,530,500","56,714,479","53,964,991",13.3,"1,347,163","10,113,346",44.6,"4,200,140","315,308",47.6,64,14.7,"2,461,769",더불어민주당,7th,권영진,자유한국당,53.73,임대윤,더불어민주당,39.75
